city,district,neighborhood,room,living-room,area,age,floor,price
izmir,menemen,gazi_mustafa_kemal,1,1,50,1,2,16000
izmir,karsiyaka,yali,1,1,68,1,1,34000
izmir,balcova,teleferik,1,1,60,3,1,25000
izmir,buca,izkent,2,1,75,25,1,20000
izmir,odemis,hurriyet,3,1,130,1,3,12000
izmir,karabaglar,vatan,2,1,75,0,3,25000
izmir,cigli,sirintepe,2,1,110,4,2,27000
izmir,aliaga,b_hayrettin_pasa,3,1,120,0,3,20000
izmir,balcova,onur,3,1,110,35,3,16000
izmir,buca,adatepe,1,1,60,6,2,14000
izmir,buca,ataturk,1,1,55,7,0,15000
izmir,cesme,ilica,2,1,100,4,0,50000
izmir,cigli,atasehir,2,1,95,7,3,28000
izmir,balcova,egitim,2,1,80,40,2,12000
izmir,cigli,sirintepe,3,1,120,20,0,15000
izmir,buca,kurucesme,1,1,45,7,4,18500
izmir,cigli,balatcik,1,1,47,1,2,18000
izmir,bayrakli,mansuroglu,2,1,110,30,4,25000
izmir,bayrakli,mansuroglu,1,1,69,33,1,20000
izmir,balcova,onur,2,1,105,30,1,20000
izmir,cigli,atasehir,3,1,210,13,1,35000
izmir,menemen,85_yil_cumhuriyet,1,1,135,3,0,8000
izmir,torbali,ayrancilar,1,1,85,15,3,13000
izmir,buca,adatepe,1,1,45,9,4,20000
izmir,menemen,irmak,2,1,100,15,4,15000
izmir,bornova,kazimdirik,4,1,220,31,5,43000
izmir,cigli,balatcik,2,1,95,25,2,15000
izmir,cigli,atasehir,2,1,105,10,2,25000
izmir,konak,alsancak,2,1,80,25,3,17000
izmir,menemen,esatpasa,2,1,90,0,3,18000
izmir,cigli,egekent,3,1,122,25,4,18000
izmir,cigli,balatcik,2,1,95,25,2,15000
izmir,cigli,atasehir,2,1,105,10,2,25000
kutahya,merkez,alipasa,1,1,55,12,2,15999
izmir,gaziemir,gazikent,2,1,100,26,5,23000
izmir,gaziemir,irmak,3,1,145,18,2,32000
izmir,tire,ibni_melek,3,1,105,20,1,15000
izmir,bornova,ataturk,3,1,220,20,0,42000
izmir,bornova,ataturk,3,1,120,20,2,20000
izmir,bornova,ataturk,3,1,130,20,3,25000
izmir,bornova,kizilay,2,1,100,23,5,17500
izmir,bornova,ataturk,3,1,120,25,1,21500
izmir,karabaglar,bahar,3,1,95,30,4,27000
izmir,cigli,atasehir,3,1,150,8,2,37000
izmir,karsiyaka,inonu,2,1,85,13,6,32000
izmir,seferihisar,ataturk,2,1,80,4,6,18000
izmir,bornova,evka_3,3,1,120,35,2,30000
izmir,cigli,ahmet_taner_kislali,3,1,118,32,3,28000
izmir,konak,goztepe,3,1,110,30,0,30000
izmir,konak,mimar_sinan,2,1,95,25,3,32000
izmir,urla,icmeler,2,1,100,15,1,22500
izmir,balcova,egitim,3,1,150,10,4,30000
izmir,karabaglar,esentepe,2,1,75,40,0,15000
izmir,karabaglar,reis,3,1,120,30,6,27000
izmir,cigli,kucuk_cigli,3,1,122,25,2,22000
izmir,menemen,gazi_mustafa_kemal,2,1,105,0,6,23000
izmir,balcova,egitim,4,1,180,30,2,35000
izmir,karsiyaka,bahariye,3,1,130,30,4,26000
izmir,bornova,evka_3,2,1,80,35,2,24000
izmir,bornova,mevlana,1,1,48,0,1,24000
izmir,konak,turgut_reis,3,1,140,40,4,34000
izmir,karabaglar,doganay,3,1,125,35,4,25000
izmir,karabaglar,bahar,3,1,125,14,1,25000
izmir,cigli,balatcik,2,1,75,5,1,18500
izmir,menemen,tulbentli,2,1,92,25,3,18500
izmir,menderes,gumuldur_inonu,2,1,100,15,2,20000
izmir,karabaglar,poligon,2,1,85,35,1,20000
izmir,balcova,onur,2,1,90,7,4,30000
izmir,konak,alsancak,2,1,95,20,4,26000
izmir,menemen,mermerli,2,1,105,30,3,18000
izmir,bornova,ataturk,2,1,95,25,3,23000
izmir,karsiyaka,tuna,3,1,110,38,0,19000
izmir,menemen,esatpasa,2,1,80,35,3,16000
izmir,buca,ataturk,1,1,65,12,-2,16500
izmir,balcova,fevzi_cakmak,4,1,200,30,1,35000
izmir,karabaglar,kazim_karabekir,3,1,140,25,2,22000
izmir,balcova,onur,3,1,120,15,1,30000
izmir,cigli,ahmet_taner_kislali,4,1,168,32,0,38000
izmir,torbali,fevzi_cakmak,3,1,140,8,2,21000
izmir,karsiyaka,zubeyde_hanim,3,1,120,22,6,25000
izmir,menderes,altintepe,3,1,140,4,0,35000
izmir,konak,kilic_reis,2,1,92,26,3,27500
izmir,karabaglar,reis,2,1,115,25,5,16000
izmir,cigli,kucuk_cigli,3,1,135,10,1,25000
izmir,konak,guzelyali,2,1,75,36,1,21000
izmir,selcuk,ataturk,2,1,90,20,2,17500
izmir,aliaga,kazim_dirik,2,1,79,0,3,25000
izmir,bayrakli,r_sevket_ince,3,1,145,2,3,30000
izmir,buca,yaylacik,2,1,140,18,2,25000
izmir,cigli,egekent,3,1,120,25,4,15000
izmir,menemen,29_ekim,1,1,55,1,0,16000
izmir,bornova,erzene,1,1,52,0,5,23000
izmir,bornova,gurpinar,3,1,190,21,1,23000
izmir,cigli,atasehir,2,1,85,0,2,45000
izmir,karabaglar,uckuyular,3,1,150,27,3,40000
izmir,bornova,rafet_pasa,2,1,125,30,0,30000
izmir,karsiyaka,alaybey,3,1,102,35,1,19000
izmir,bayrakli,bayrakli,3,1,130,0,1,30000
izmir,urla,gulbahce,2,1,70,0,1,25000
izmir,bornova,erzene,2,1,108,7,2,40000
izmir,karsiyaka,donanmaci,3,1,175,30,0,40000
izmir,cigli,ataturk,3,1,122,8,0,19000
izmir,menemen,inonu,1,1,75,8,0,18000
izmir,buca,kozagac,3,1,135,15,3,25000
izmir,karabaglar,bahcelievler,2,1,87,1,2,27000
izmir,buca,kurucesme,1,1,60,3,1,17000
izmir,karabaglar,esenlik,2,1,100,35,5,28000
izmir,karabaglar,uckuyular,3,1,120,45,3,24000
izmir,karsiyaka,tersane,1,1,75,14,2,18000
izmir,karsiyaka,semikler,2,1,80,4,3,24000
izmir,balcova,onur,2,1,110,28,2,35000
izmir,aliaga,yeni,3,1,115,2,3,23000
izmir,karabaglar,fahrettin_altay,3,1,110,35,3,30000
izmir,bornova,yesilova,3,1,110,30,0,14000
izmir,bayrakli,postacilar,3,1,165,15,3,30000
izmir,buca,efeler,3,1,150,20,0,35000
izmir,cesme,reisdere,2,1,85,8,2,27000
izmir,karabaglar,doganay,2,1,100,31,2,21500
izmir,karsiyaka,cumhuriyet,2,1,85,7,2,25500
izmir,bayrakli,adalet,1,1,55,6,3,25000
izmir,bayrakli,mansuroglu,3,1,100,45,3,20000
izmir,konak,piri_reis,2,1,95,30,4,22000
izmir,konak,halkapinar,1,1,45,3,2,30000
izmir,menemen,villakent,2,1,85,13,2,20000
izmir,bornova,ergene,2,1,110,20,2,17000
izmir,cigli,atasehir,2,1,90,0,3,39000
izmir,buca,camlikule,1,1,70,21,3,15500
izmir,urla,gulbahce,2,1,70,6,1,21000
izmir,bornova,kazimdirik,2,1,90,25,6,32000
izmir,bornova,evka_4,2,1,90,26,6,20000
izmir,karabaglar,arap_hasan,3,1,115,38,3,20000
izmir,buca,adatepe,1,1,55,4,3,16000
izmir,balcova,fevzi_cakmak,3,1,110,30,2,25000
izmir,karabaglar,bahar,3,1,105,30,3,25000
izmir,torbali,ertugrul,1,1,56,0,5,13500
izmir,menemen,ismet_inonu,3,1,115,19,1,18000
izmir,bayrakli,mansuroglu,3,1,124,42,2,25000
izmir,menemen,ulus,1,1,80,12,5,19500
izmir,bornova,erzene,1,1,65,5,5,30000
izmir,bayrakli,manavkuyu,3,1,140,26,4,30000
izmir,bornova,kazimdirik,2,1,90,38,1,22000
izmir,balcova,teleferik,2,1,90,25,5,25000
izmir,torbali,ertugrul,2,1,67,0,1,17500
izmir,menderes,cukuralti,2,1,75,13,2,25000
izmir,menemen,ugur_mumcu,1,1,45,1,5,15500
izmir,balcova,teleferik,3,1,160,30,2,30000
izmir,bornova,kazimdirik,1,1,65,8,4,28000
izmir,karsiyaka,semikler,3,1,135,23,2,26000
izmir,konak,kahramanlar,2,1,110,26,1,20000
izmir,bornova,inonu,3,1,120,20,1,18000
izmir,urla,gulbahce,1,1,45,7,0,19000
izmir,konak,kilic_reis,2,1,85,20,2,20000
izmir,karsiyaka,goncalar,2,1,105,10,2,30000
izmir,karsiyaka,tuna,3,1,120,28,1,27000
izmir,buca,yaylacik,1,1,55,4,2,13000
izmir,torbali,ertugrul,1,1,56,0,1,19000
izmir,balcova,fevzi_cakmak,3,1,180,28,1,30000
izmir,konak,oguzlar,3,1,90,25,2,30000
izmir,konak,kahramanlar,2,1,90,35,3,25000
izmir,konak,kilic_reis,2,1,90,35,2,25000
izmir,bornova,evka_4,3,1,105,25,6,20000
izmir,karsiyaka,bahcelievler,2,1,95,32,2,28500
izmir,konak,murat_reis,2,1,100,45,1,20000
izmir,cigli,atasehir,1,1,47,1,4,35000
izmir,cigli,koyici,3,1,110,35,1,15000
izmir,kemalpasa,ataturk,2,1,75,30,-1,9500
izmir,bornova,mevlana,1,1,60,3,2,20000
izmir,cigli,cagdas,2,1,115,25,0,20000
izmir,balcova,fevzi_cakmak,3,1,111,30,4,25000
izmir,bornova,erzene,2,1,85,1,1,22000
izmir,balcova,egitim,2,1,85,35,0,20000
izmir,buca,mustafa_kemal,3,1,110,15,6,12000
izmir,bayrakli,yamanlar,1,1,55,30,0,13500
izmir,menemen,inonu,1,1,50,3,6,15000
izmir,cigli,kucuk_cigli,3,1,123,16,4,17000
izmir,konak,kahramanlar,2,1,80,25,3,16000
izmir,buca,kozagac,1,1,55,16,1,11000
izmir,balcova,fevzi_cakmak,3,1,120,20,4,30000
izmir,bornova,erzene,3,1,125,30,2,23000
izmir,buca,yigitler,3,1,140,22,3,23000
izmir,seferihisar,tepecik,2,1,120,5,1,20000
izmir,karsiyaka,yali,1,1,60,6,1,27000
izmir,bayrakli,yamanlar,3,1,135,6,3,25000
izmir,buca,vali_rahmi_bey,1,1,50,8,6,21000
izmir,menemen,inonu,1,1,55,2,0,12000
izmir,buca,kozagac,2,1,85,8,1,30000
izmir,seferihisar,colak_ibrahim_bey,3,1,135,17,6,30000
izmir,foca,ismetpasa,3,1,120,30,3,40000
izmir,bornova,yesilova,2,1,120,7,4,35000
izmir,menemen,30_agustos,3,1,130,16,4,25000
izmir,balcova,cetin_emec,2,1,90,18,3,25000
izmir,gaziemir,atifbey,2,1,100,21,6,25000
izmir,cigli,atasehir,3,1,120,25,6,24000
izmir,karsiyaka,inonu,1,1,52,7,5,23000
izmir,karsiyaka,nergiz,2,1,100,26,3,30000
izmir,karsiyaka,dedebasi,2,1,90,11,2,27000
izmir,buca,kozagac,1,1,50,5,1,14500
izmir,kemalpasa,ulucak_cumhuriyet,2,1,95,3,4,25000
izmir,bornova,erzene,1,1,115,50,2,40000
izmir,bayrakli,r_sevket_ince,3,1,125,2,3,20000
izmir,menemen,kasimpasa,2,1,95,12,4,20000
izmir,konak,barbaros,2,1,100,28,2,35000
izmir,balcova,koruturk,3,1,135,24,2,30000
izmir,gaziemir,irmak,3,1,160,21,1,28000
izmir,cigli,atasehir,1,1,48,0,5,35000
izmir,balcova,egitim,3,1,115,31,2,30000
izmir,kemalpasa,sekiz_eylul,3,1,159,18,6,27000
izmir,konak,mehmet_ali_akman,4,1,165,40,3,42000
izmir,kemalpasa,cambel,2,1,85,0,3,15000
izmir,narlidere,2_inonu,3,1,156,15,3,34000
izmir,menemen,9_eylul,3,1,125,12,4,20000
izmir,karsiyaka,alaybey,3,1,110,40,3,26000
izmir,seferihisar,camikebir,2,1,90,9,6,22000
izmir,bayrakli,manavkuyu,3,1,110,32,2,22000
izmir,foca,yenibagarasi,2,1,84,1,2,18500
izmir,menemen,85_yil_cumhuriyet,1,1,55,0,4,13250
izmir,karsiyaka,tuna,2,1,118,35,4,25000
izmir,menemen,tulbentli,3,1,130,25,6,16000
izmir,karabaglar,uckuyular,3,1,150,32,4,28500
izmir,buca,yaylacik,1,1,60,13,6,18500
izmir,buca,kurucesme,1,1,55,4,3,16000
izmir,buca,yaylacik,2,1,75,0,3,23000
izmir,menemen,85_yil_cumhuriyet,1,1,46,2,2,12000
izmir,bayrakli,sogukkuyu,3,1,168,15,6,33000
izmir,torbali,pancar,3,1,135,4,3,16500
izmir,buca,guven,3,1,135,15,2,26000
izmir,konak,mithatpasa,3,1,120,21,1,48500
izmir,buca,adatepe,1,1,62,5,3,15500
izmir,karsiyaka,alaybey,1,1,60,2,3,20000
izmir,menderes,kemalpasa,2,1,115,16,0,24000
izmir,karabaglar,yasar_kemal,2,1,105,15,4,16000
izmir,konak,murat_reis,3,1,130,35,1,32000
izmir,dikili,cumhuriyet,4,1,140,0,0,45000
izmir,kemalpasa,mehmet_akif_ersoy,1,1,75,4,2,17000
izmir,buca,adatepe,1,1,50,9,1,15000
izmir,menderes,gorece_cumhuriyet,3,1,120,8,0,35000
izmir,konak,goztepe,3,1,140,40,3,42000
izmir,kemalpasa,sekiz_eylul,3,1,130,15,2,25000
izmir,balcova,cetin_emec,2,1,105,30,4,30000
izmir,karsiyaka,alaybey,3,1,80,46,1,16500
izmir,cigli,balatcik,1,1,55,0,2,21000
izmir,karsiyaka,semikler,2,1,90,8,1,26000
izmir,karabaglar,arap_hasan,2,1,85,10,6,30000
izmir,cigli,atasehir,3,1,125,27,3,25000
izmir,selcuk,zafer,2,1,110,17,3,27500
izmir,bornova,ataturk,3,1,150,15,2,25000
izmir,buca,ataturk,1,1,50,10,2,18000
izmir,karsiyaka,zubeyde_hanim,3,1,128,28,4,25000
izmir,buca,kozagac,1,1,52,3,2,17000
izmir,konak,mithatpasa,3,1,130,31,0,28000
izmir,foca,cumhuriyet,1,1,65,25,0,45000
izmir,bornova,evka_4,2,1,90,26,6,25000
izmir,karsiyaka,semikler,1,1,65,7,1,20000
izmir,bergama,kurtulus,3,1,145,8,1,18000
izmir,bayrakli,cicek,2,1,110,7,2,15500
izmir,menemen,85_yil_cumhuriyet,1,1,55,0,3,13000
izmir,karabaglar,bahar,3,1,115,0,3,30000
izmir,bornova,ergene,3,1,145,9,4,43000
izmir,bornova,kazimdirik,2,1,80,5,2,30000
izmir,bayrakli,sogukkuyu,3,1,125,21,3,26500
izmir,cigli,yeni_mahalle,1,1,55,0,2,16000
izmir,foca,mustafa_kemal_ataturk,2,1,75,3,1,25000
izmir,narlidere,camtepe,1,1,52,0,3,25000
izmir,buca,kurucesme,1,1,75,5,1,17000
izmir,bornova,kazimdirik,1,1,55,7,5,38000
izmir,karsiyaka,yali,2,1,100,10,5,30000
izmir,foca,mustafa_kemal_ataturk,2,1,64,5,4,22000
izmir,kemalpasa,cambel,3,1,137,0,3,18000
izmir,cigli,balatcik,2,1,50,0,3,20000
izmir,karabaglar,fahrettin_altay,3,1,160,35,1,18000
izmir,menemen,inonu,2,1,80,4,2,18500
izmir,menemen,gazi_mustafa_kemal,1,1,55,3,3,15000
izmir,cigli,evka_2,2,1,82,34,5,20000
izmir,kemalpasa,sekiz_eylul,3,1,135,22,3,26000
izmir,bornova,kazimdirik,1,1,55,9,1,23000
izmir,buca,inonu,1,1,55,0,1,16000
izmir,karsiyaka,bostanli,1,1,55,0,1,30000
izmir,karabaglar,vatan,2,1,115,25,5,14000
izmir,buca,yaylacik,2,1,75,0,3,23000
izmir,karsiyaka,semikler,1,1,60,8,3,20000
izmir,karabaglar,arap_hasan,3,1,145,36,1,28500
izmir,buca,hurriyet,2,1,100,35,1,20000
izmir,karabaglar,uckuyular,3,1,120,35,0,24000
izmir,odemis,cumhuriyet,2,1,120,2,3,15000
izmir,cigli,balatcik,1,1,55,0,3,22000
izmir,menemen,kasimpasa,2,1,100,0,1,32000
izmir,karsiyaka,zubeyde_hanim,2,1,85,1,3,31000
izmir,karsiyaka,inonu,1,1,53,11,6,21000
izmir,buca,menderes,2,1,97,30,3,22000
izmir,karsiyaka,goncalar,3,1,120,25,3,24000
izmir,bornova,karacaoglan,2,1,108,7,4,46000
izmir,karsiyaka,bahcelievler,3,1,118,32,2,23000
izmir,konak,mimar_sinan,3,1,200,35,3,40000
izmir,bornova,ataturk,2,1,130,20,1,20000
izmir,menderes,gumuldur_inonu,2,1,90,10,0,30000
izmir,karsiyaka,semikler,2,1,90,4,2,24500
izmir,karabaglar,sariyer,2,1,65,0,2,16000
izmir,buca,gaziler,2,1,70,0,2,20000
izmir,karabaglar,esenyali,3,1,105,40,2,25000
izmir,konak,akin_simav,3,1,130,35,3,35000
izmir,bornova,erzene,3,1,140,18,1,17000
izmir,karsiyaka,dedebasi,2,1,92,9,1,28000
izmir,gaziemir,gazi,3,1,110,20,2,28000
izmir,cigli,balatcik,1,1,60,5,1,25000
izmir,guzelbahce,yali,3,1,115,20,2,35000
izmir,bayrakli,osmangazi,2,1,85,20,1,20000
izmir,menemen,kasimpasa,3,1,125,10,3,22000
izmir,bornova,ataturk,3,1,120,18,4,24500
izmir,konak,atilla,2,1,90,40,2,19000
izmir,bornova,kazimdirik,1,1,50,10,3,22000
izmir,konak,kultur,2,1,80,10,3,25000
izmir,karsiyaka,mustafa_kemal,2,1,98,20,2,32000
izmir,buca,firat,3,1,130,15,3,20000
izmir,karsiyaka,inonu,1,1,55,12,6,20000
izmir,buca,ataturk,1,1,55,4,2,16000
izmir,bornova,doganlar,2,1,120,25,2,21000
izmir,buca,hurriyet,1,1,60,30,1,15000
izmir,karsiyaka,bahriye_ucok,3,1,120,50,3,32000
izmir,karabaglar,fahrettin_altay,2,1,110,35,2,25000
izmir,konak,kilic_reis,3,1,120,38,6,20000
izmir,buca,yildiz,3,1,135,19,1,20000
izmir,bornova,erzene,1,1,62,5,5,29000
izmir,karabaglar,bahar,1,1,50,0,1,15500
izmir,cigli,balatcik,1,1,47,0,1,15000
izmir,buca,inkilap,3,1,165,20,3,32500
izmir,cigli,balatcik,1,1,55,4,3,17500
izmir,bornova,erzene,3,1,140,20,4,27000
izmir,balcova,onur,3,1,100,30,3,22000
izmir,buca,adatepe,3,1,128,35,1,19000
izmir,buca,laleli,2,1,60,9,4,16750
izmir,buca,firat,2,1,125,22,6,11000
izmir,konak,altintas,3,1,130,7,0,26000
izmir,cigli,egekent,3,1,100,35,4,20000
izmir,buca,adatepe,1,1,55,0,3,15000
izmir,odemis,anafartalar,3,1,130,25,6,14500
izmir,balcova,teleferik,3,1,150,12,3,35000
izmir,karabaglar,basin_sitesi,2,1,90,30,-1,18000
izmir,menemen,29_ekim,2,1,84,0,5,24000
izmir,bayrakli,adalet,2,1,100,14,2,21000
izmir,karsiyaka,semikler,2,1,95,11,5,23000
izmir,balcova,fevzi_cakmak,3,1,110,26,1,28000
izmir,dikili,bademli,2,1,125,3,0,45000
izmir,seferihisar,turabiye,3,1,125,5,3,20000
izmir,karabaglar,basin_sitesi,3,1,120,31,6,31000
izmir,bornova,evka_3,2,1,90,22,3,39000
izmir,buca,akincilar,3,1,165,23,2,28000
izmir,balcova,egitim,2,1,80,10,-1,20000
izmir,menemen,esatpasa,3,1,120,19,6,19000
izmir,karsiyaka,dedebasi,3,1,120,35,3,28500
izmir,bornova,kazimdirik,2,1,81,34,6,20000
izmir,karsiyaka,semikler,1,1,50,5,2,22000
izmir,menemen,inonu,1,1,55,5,1,18000
izmir,konak,altintas,2,1,95,35,2,19500
izmir,bayrakli,mansuroglu,3,1,110,43,6,22000
izmir,bornova,kazimdirik,1,1,70,15,2,25000
izmir,karabaglar,doganay,2,1,110,23,1,18000
izmir,karsiyaka,zubeyde_hanim,3,1,145,15,4,28000
izmir,cigli,balatcik,2,1,70,0,1,22000
izmir,karsiyaka,bostanli,3,1,98,32,6,27000
izmir,menemen,inonu,2,1,78,8,3,17000
izmir,kemalpasa,sekiz_eylul,3,1,150,20,4,25000
izmir,buca,yaylacik,1,1,45,2,1,13500
izmir,konak,alsancak,2,1,90,35,4,25000
izmir,karsiyaka,tuna,2,1,100,40,2,21500
izmir,karsiyaka,bahariye,3,1,120,30,4,25000
izmir,bayrakli,cicek,2,1,85,24,2,13000
izmir,menemen,kemal_ataturk,4,1,150,5,1,25000
izmir,karabaglar,esenyali,2,1,120,35,1,25000
izmir,karsiyaka,semikler,3,1,92,0,3,30000
izmir,menemen,ugur_mumcu,2,1,90,0,6,16000
izmir,balcova,fevzi_cakmak,2,1,90,5,2,30000
izmir,menemen,esatpasa,3,1,140,28,3,17000
izmir,odemis,ataturk,3,1,130,30,3,17500
izmir,buca,ataturk,2,1,80,7,0,21000
izmir,cigli,balatcik,1,1,55,0,1,25000
izmir,konak,murat_reis,3,1,110,30,2,24000
izmir,bornova,erzene,3,1,125,38,5,28000
izmir,konak,mithatpasa,3,1,125,33,4,38000
izmir,bornova,kazimdirik,2,1,125,20,2,22000
izmir,buca,hurriyet,3,1,118,28,1,20000
izmir,cesme,ismet_inonu,1,1,55,4,3,20000
izmir,konak,barbaros,2,1,113,25,3,25000
izmir,urla,gulbahce,2,1,90,12,0,18000
izmir,karsiyaka,aksoy,3,1,120,31,2,30000
izmir,urla,gulbahce,1,1,35,15,0,18000
izmir,konak,kilic_reis,3,1,120,36,4,27000
izmir,konak,kultur,3,1,180,40,6,35000
izmir,bayrakli,cay,3,1,100,6,2,16000
izmir,karabaglar,uckuyular,3,1,130,25,2,40000
izmir,karabaglar,adnan_suvari,3,1,140,26,1,27000
izmir,odemis,umurbey,3,1,150,30,3,15000
izmir,cigli,kucuk_cigli,3,1,155,18,3,27000
izmir,bornova,kosukavak,2,1,80,35,3,12500
izmir,karsiyaka,dedebasi,2,1,100,20,2,25000
izmir,selcuk,ataturk,2,1,90,25,0,22000
izmir,foca,cumhuriyet,2,1,120,20,0,30000
izmir,konak,goztepe,3,1,125,40,4,25000
izmir,menemen,ulus,1,1,55,2,6,15500
izmir,cigli,balatcik,1,1,60,3,2,21000
izmir,menemen,29_ekim,1,1,65,0,6,20000
izmir,konak,guzelyali,2,1,95,31,3,25000
izmir,buca,kozagac,2,1,85,8,1,16000
izmir,cigli,balatcik,1,1,44,0,1,14000
izmir,seferihisar,camikebir,2,1,84,4,2,23000
izmir,karsiyaka,inonu,1,1,68,10,4,23500
izmir,cigli,kucuk_cigli,3,1,135,10,1,25000
izmir,bayrakli,mansuroglu,2,1,110,30,1,25000
izmir,bornova,inonu,3,1,140,20,0,19000
izmir,konak,kahramanlar,1,1,55,0,3,23000
izmir,narlidere,ilica,1,1,80,30,0,13500
izmir,gaziemir,fatih,1,1,88,4,2,19000
izmir,buca,menderes,3,1,130,23,3,20000
izmir,konak,alsancak,2,1,80,35,5,16000
izmir,cigli,balatcik,2,1,65,4,1,24000
izmir,konak,guzelyali,3,1,120,30,-1,20000
izmir,odemis,umurbey,2,1,115,27,3,15000
izmir,bayrakli,bayrakli,2,1,90,31,2,23500
izmir,buca,camlikule,2,1,100,19,3,17000
izmir,buca,laleli,2,1,75,7,4,22000
izmir,balcova,fevzi_cakmak,3,1,125,30,4,35000
izmir,karsiyaka,goncalar,3,1,125,15,2,25000
izmir,karsiyaka,bostanli,2,1,110,35,4,24000
izmir,bornova,kazimdirik,1,1,55,5,6,29000
izmir,gaziemir,atifbey,3,1,145,25,3,28000
izmir,bayrakli,korfez,2,1,95,10,2,18000
izmir,buca,yaylacik,1,1,36,0,2,15000
izmir,guzelbahce,maltepe,2,1,110,30,1,29950
izmir,bornova,kazimdirik,1,1,57,1,4,22500
izmir,karsiyaka,yali,2,1,95,26,3,25000
izmir,urla,kalabak,3,1,200,25,0,35000
izmir,balcova,egitim,3,1,120,15,1,35000
izmir,karsiyaka,ornekkoy,2,1,80,1,2,25000
izmir,selcuk,14_mayis,3,1,170,8,3,26000
izmir,cigli,izkent,3,1,115,27,2,20000
izmir,menemen,zeytinlik,2,1,80,0,2,17500
izmir,balcova,cetin_emec,2,1,103,17,1,25000
izmir,buca,kozagac,2,1,110,8,3,28000
izmir,menemen,85_yil_cumhuriyet,1,1,50,0,3,13000
izmir,konak,ege,2,1,105,0,2,52500
izmir,konak,alsancak,2,1,75,30,3,34000
izmir,konak,atilla,2,1,100,8,1,22000
izmir,narlidere,catalkaya,3,1,180,22,2,47000
izmir,bornova,ataturk,2,1,90,10,3,16000
izmir,cigli,evka_5,2,1,95,23,4,17000
izmir,seferihisar,hidirlik,2,1,80,4,3,18000
izmir,cigli,egekent,3,1,115,30,3,20000
izmir,menemen,istiklal,2,1,125,4,3,32000
izmir,balcova,onur,3,1,180,30,1,40000
izmir,foca,ataturk,1,1,65,35,1,41000
izmir,karabaglar,esenyali,3,1,130,30,4,35000
izmir,gaziemir,gazi,3,1,150,20,6,40000
izmir,menderes,barbaros,3,1,130,8,6,25000
izmir,cigli,atasehir,1,1,75,14,6,38000
izmir,cigli,ahmet_efendi,1,1,49,2,3,19500
izmir,buca,kurucesme,2,1,64,6,6,22000
izmir,narlidere,catalkaya,4,1,175,12,3,57500
izmir,menderes,cuneytbey,2,1,90,10,3,20000
izmir,bornova,kazimdirik,2,1,47,0,4,32000
izmir,karsiyaka,bostanli,2,1,85,4,4,45000
izmir,dikili,ismetpasa,3,1,90,0,3,26000
izmir,konak,goztepe,3,1,110,40,2,26000
izmir,cigli,egekent,3,1,120,25,6,10000
izmir,buca,yenigun,1,1,55,0,1,22500
izmir,torbali,inonu,1,1,80,8,1,12500
izmir,dikili,uzunburun,3,1,140,15,0,35000
izmir,narlidere,catalkaya,2,1,85,14,1,24000
izmir,bornova,ataturk,2,1,125,16,0,16000
izmir,konak,goztepe,3,1,140,46,4,45000
izmir,karsiyaka,yali,2,1,95,13,1,23000
izmir,selcuk,zafer,3,1,130,20,3,18000
izmir,bayrakli,manavkuyu,4,1,180,15,3,50000
izmir,konak,kultur,2,1,135,21,3,45000
izmir,buca,hurriyet,3,1,135,15,6,30000
izmir,torbali,muratbey,2,1,100,0,3,17000
izmir,karsiyaka,aksoy,3,1,165,28,2,38000
izmir,bornova,umit,3,1,110,20,3,16000
izmir,narlidere,ilica,3,1,150,30,3,30000
izmir,bayrakli,mansuroglu,3,1,110,35,1,29000
izmir,karsiyaka,donanmaci,2,1,110,31,5,19000
izmir,menemen,85_yil_cumhuriyet,1,1,55,5,4,12500
izmir,odemis,zafer,3,1,130,0,3,35000
izmir,konak,atilla,3,1,145,38,5,25000
izmir,karsiyaka,alaybey,3,1,220,17,3,45000
izmir,karabaglar,vatan,3,1,120,8,6,30000
izmir,buca,buca_koop,3,1,120,25,5,25000
izmir,balcova,onur,2,1,70,30,1,22000
izmir,konak,alsancak,1,1,70,35,6,25000
izmir,karabaglar,karabaglar,3,1,140,31,6,17000
izmir,cigli,balatcik,1,1,55,0,1,17000
izmir,bornova,ergene,3,1,110,30,4,21000
izmir,menemen,ulus,3,1,130,18,3,22000
izmir,odemis,suleyman_demirel,3,1,190,0,2,30000
izmir,karabaglar,esenyali,3,1,135,36,3,29000
izmir,torbali,pancar,2,1,83,1,1,15000
izmir,bayrakli,manavkuyu,2,1,105,25,1,17000
izmir,karabaglar,uckuyular,3,1,130,12,1,25000
izmir,konak,turgut_reis,3,1,110,30,4,15000
izmir,buca,yenigun,2,1,100,20,1,18000
izmir,karsiyaka,imbatli,2,1,75,0,5,30000
izmir,karsiyaka,dedebasi,3,1,115,10,2,29000
izmir,buca,adatepe,1,1,50,1,2,16000
izmir,karsiyaka,bahcelievler,2,1,95,25,2,28500
izmir,karabaglar,adnan_suvari,3,1,150,25,1,25000
izmir,menemen,gazi_mustafa_kemal,1,1,60,3,3,15000
izmir,balcova,koruturk,2,1,120,25,2,27500
izmir,bornova,gazi_osman_pasa,3,1,160,15,3,16000
izmir,foca,kazim_dirik,2,1,70,5,6,17000
izmir,cigli,kucuk_cigli,3,1,134,25,2,17000
izmir,cigli,yeni_mahalle,2,1,156,8,5,50000
