city,district,neighborhood,room,living-room,area,age,floor,price
izmir,buca,kurucesme,1,1,55,4,6,15500
izmir,bayrakli,manavkuyu,2,1,100,27,0,12000
izmir,cigli,kucuk_cigli,3,1,130,10,-1,15000
izmir,buca,kozagac,2,1,100,3,1,17000
izmir,odemis,hurriyet,5,1,250,11,0,45000
izmir,urla,kalabak,3,1,120,24,0,200000
izmir,foca,kazim_dirik,3,1,130,3,0,15000
izmir,karsiyaka,ornekkoy,3,1,115,9,1,21000
izmir,konak,kultur,4,1,195,38,4,45000
izmir,bergama,fatih,1,1,60,2,2,20000
izmir,urla,sirinkent,4,1,265,26,0,110000
izmir,menemen,esatpasa,4,1,200,0,5,35000
izmir,cigli,balatcik,1,1,45,0,2,18000
izmir,karsiyaka,nergiz,3,1,110,25,3,23000
izmir,buca,laleli,1,1,50,0,1,14500
izmir,cigli,balatcik,2,1,85,7,0,22500
izmir,narlidere,ilica,2,1,75,15,8,28000
izmir,cesme,ciftlik,2,1,100,3,0,35000
izmir,cigli,balatcik,2,1,100,3,0,24000
izmir,torbali,yemislik,3,1,190,4,6,25000
izmir,balcova,koruturk,3,1,140,16,3,44000
izmir,bornova,evka_3,4,1,200,151,6,78000
izmir,menemen,esatpasa,3,1,227,25,3,15500
izmir,buca,mustafa_kemal,2,1,78,0,2,16000
izmir,buca,kurucesme,1,1,65,5,2,13000
izmir,buca,vali_rahmi_bey,3,1,135,16,2,27000
izmir,konak,kultur,2,1,65,34,3,35000
izmir,bornova,ergene,2,1,117,30,3,28000
izmir,dikili,candarli,3,1,350,15,0,50000
izmir,cigli,balatcik,1,1,56,4,0,23000
izmir,konak,kilic_reis,2,1,90,35,-1,25000
izmir,buca,kozagac,3,1,141,18,0,22000
izmir,cesme,alacati,3,1,130,20,0,750000
izmir,buca,yenigun,2,1,125,30,3,18000
izmir,menemen,29_ekim,2,1,105,0,3,23500
izmir,konak,kultur,3,1,130,30,3,30000
izmir,guzelbahce,mustafa_kemal_pasa,2,1,80,3,1,27000
izmir,cigli,yakakent,2,1,88,25,1,12000
izmir,bornova,kazimdirik,1,1,55,0,10,40000
izmir,cesme,alacati,3,1,290,8,0,750000
izmir,bornova,inonu,3,1,110,25,3,16000
izmir,karabaglar,yasar_kemal,2,1,100,15,10,18000
izmir,seferihisar,ulamis,3,1,180,2,0,35000
izmir,foca,ataturk,2,1,80,0,6,200000
izmir,odemis,anafartalar,2,1,120,20,3,12500
izmir,karsiyaka,bahriye_ucok,3,1,120,32,1,28000
izmir,karabaglar,muammer_akar,3,1,135,27,7,30000
izmir,buca,guven,3,1,160,14,1,29000
izmir,bornova,evka_4,3,1,98,27,4,20000
izmir,menemen,ugur_mumcu,2,1,110,3,5,19500
izmir,bayrakli,adalet,2,1,100,30,2,15000
izmir,seferihisar,sigacik,1,0,50,6,0,12000
izmir,bornova,kazimdirik,1,1,48,4,6,30000
izmir,bergama,bahcelievler,2,1,80,0,2,18000
izmir,narlidere,ilica,2,1,90,20,2,25000
izmir,cigli,sasalli_merkez,4,1,680,15,0,90000
izmir,dikili,salimbey,2,1,100,25,0,18000
izmir,gaziemir,sevgi,3,1,94,28,1,35000
izmir,cesme,dalyan,4,1,180,5,0,550000
izmir,bornova,erzene,3,1,95,31,1,25000
izmir,karsiyaka,semikler,2,1,95,9,3,26000
izmir,balcova,fevzi_cakmak,2,1,110,28,1,25000
izmir,konak,zafertepe,1,1,50,5,2,20000
izmir,cesme,sifne,4,1,180,10,0,600000
izmir,balcova,egitim,3,1,140,30,2,25000
izmir,cigli,kucuk_cigli,1,1,59,4,4,22000
izmir,odemis,birgi,4,1,110,2,0,33000
izmir,karsiyaka,bahriye_ucok,2,1,100,34,5,26000
izmir,karsiyaka,latife_hanim,2,1,80,0,2,21000
izmir,karabaglar,ali_fuat_cebesoy,2,1,120,5,-1,17000
izmir,buca,kurucesme,1,1,55,2,2,15000
izmir,konak,ege,1,1,57,0,20,39000
izmir,konak,murat_reis,3,1,130,40,1,28000
izmir,bayrakli,adalet,2,1,85,24,3,23000
izmir,buca,efeler,2,1,90,35,3,30000
izmir,menemen,85_yil_cumhuriyet,1,1,50,0,1,13500
izmir,menemen,85_yil_cumhuriyet,1,1,60,5,2,13000
izmir,bayrakli,org_nafiz_gurman,2,1,95,25,3,15000
izmir,konak,cinarli,1,1,65,0,13,55000
izmir,karabaglar,esenyali,3,1,125,35,2,30000
izmir,cesme,alacati,4,1,225,20,0,450000
izmir,cigli,aydinlikevler,3,1,120,35,2,21000
izmir,buca,yenigun,3,1,145,15,3,15000
izmir,konak,piri_reis,1,1,65,2,1,30000
izmir,karsiyaka,mustafa_kemal,3,1,160,18,6,42000
izmir,aliaga,yeni,2,1,74,0,2,23000
izmir,buca,kozagac,3,1,155,8,3,37000
izmir,foca,ismetpasa,1,1,50,35,1,400000
izmir,menderes,kemalpasa,3,1,170,20,4,25000
izmir,konak,mimar_sinan,2,1,85,1,3,35000
izmir,karsiyaka,bostanli,3,1,160,30,3,44000
izmir,bornova,kazimdirik,1,1,72,3,3,30000
izmir,buca,ataturk,2,1,85,18,1,12000
izmir,balcova,cetin_emec,2,1,73,17,5,25000
izmir,menemen,30_agustos,3,1,135,8,4,27000
izmir,cesme,sakarya,1,1,55,6,3,42000
izmir,guzelbahce,mustafa_kemal_pasa,3,1,230,0,0,98000
izmir,buca,ataturk,2,1,80,4,2,22000
izmir,urla,kuscular,2,1,80,3,2,25000
izmir,dikili,salimbey,2,1,75,5,0,18000
izmir,karabaglar,esentepe,2,1,85,33,1,30000
izmir,buca,adatepe,1,1,55,10,2,13500
izmir,bornova,ataturk,3,1,200,25,0,17000
izmir,dikili,candarli,1,1,65,2,0,30000
izmir,bornova,kazimdirik,3,1,120,30,3,17000
izmir,bayrakli,manavkuyu,3,1,130,30,2,33000
izmir,karsiyaka,inonu,1,1,50,5,7,24000
izmir,bornova,inonu,3,1,130,15,4,28000
izmir,konak,kultur,3,1,125,26,3,26000
izmir,menderes,kemalpasa,2,1,90,12,3,20000
izmir,bergama,fatih,1,1,70,10,1,17000
izmir,foca,yenibagarasi,4,1,250,0,0,15000
izmir,buca,kurucesme,1,1,55,3,0,13500
izmir,bayrakli,mansuroglu,3,1,130,30,3,27000
izmir,buca,adatepe,1,1,46,8,3,16000
izmir,konak,piri_reis,3,1,125,40,0,30500
izmir,urla,altintas,1,0,27,5,1,20000
izmir,buca,yenigun,1,1,75,25,0,14000
izmir,bayrakli,adalet,3,1,105,32,3,13000
izmir,menemen,gazi_mustafa_kemal,1,1,50,3,3,16000
izmir,cigli,egekent,3,1,120,25,3,18000
izmir,bornova,kazimdirik,1,1,60,0,3,31000
izmir,cigli,izkent,3,1,120,25,4,21000
izmir,menemen,29_ekim,1,1,60,4,2,18000
izmir,buca,yaylacik,1,1,75,7,2,25000
izmir,bornova,kazimdirik,1,1,50,0,2,33000
izmir,buca,kurucesme,1,1,65,5,0,15000
izmir,gaziemir,sevgi,1,1,94,28,6,27000
izmir,odemis,cumhuriyet,3,1,150,0,1,17000
izmir,karsiyaka,nergiz,3,1,130,35,1,36000
izmir,cesme,ilica,3,1,110,5,0,400000
izmir,bayrakli,cengizhan,1,1,60,30,2,18000
izmir,cigli,ahmet_taner_kislali,4,1,178,32,0,40000
izmir,bayrakli,mansuroglu,3,1,120,20,3,28000
izmir,gaziemir,sevgi,3,1,120,28,1,40000
izmir,karabaglar,uckuyular,3,1,125,6,3,30000
izmir,karabaglar,calikusu,2,1,120,46,2,14000
izmir,karabaglar,uckuyular,3,1,140,35,2,30000
izmir,karabaglar,basin_sitesi,3,1,140,30,4,35000
izmir,balcova,onur,2,1,90,35,0,18000
izmir,buca,ataturk,3,1,125,15,1,25000
izmir,bornova,kazimdirik,1,1,65,10,5,25000
izmir,buca,ataturk,3,1,130,25,7,25000
izmir,karsiyaka,bahriye_ucok,3,1,140,30,3,36000
izmir,seferihisar,ataturk,2,1,200,20,0,45000
izmir,odemis,anafartalar,3,1,135,16,0,13000
izmir,menemen,istiklal,3,1,130,8,0,25000
izmir,buca,kurucesme,2,1,70,4,1,17000
izmir,buca,camlikule,2,1,100,25,3,18000
izmir,bayrakli,muhittin_erener,1,1,70,25,1,8000
izmir,karabaglar,bahar,3,1,90,20,1,15000
izmir,cigli,balatcik,1,1,60,25,3,14000
izmir,balcova,fevzi_cakmak,2,1,100,30,1,25000
izmir,buca,yildiz,2,1,100,10,2,17000
izmir,guzelbahce,mustafa_kemal_pasa,2,1,80,2,6,28500
izmir,bayrakli,mansuroglu,3,1,128,32,6,32000
izmir,karsiyaka,donanmaci,2,1,85,6,5,35000
izmir,bornova,ataturk,3,1,130,2,4,46000
izmir,karabaglar,calikusu,1,1,75,25,1,15000
izmir,karsiyaka,bostanli,3,1,160,18,3,47500
izmir,buca,yaylacik,1,1,45,7,0,12750
izmir,menemen,inonu,1,1,65,0,2,13500
izmir,gaziemir,sevgi,1,1,94,28,1,20000
izmir,cesme,boyalik,5,1,200,16,0,1000000
izmir,bayrakli,bayrakli,3,1,85,2,0,42500
izmir,karabaglar,esenyali,3,1,130,38,8,35000
izmir,cesme,ovacik,2,1,65,8,1,25000
izmir,cigli,evka_5,1,1,40,7,6,18000
izmir,karabaglar,gulyaka,2,1,110,12,-1,17000
izmir,gaziemir,sevgi,3,1,125,28,7,38000
izmir,cesme,16_eylul,2,1,152,1,3,400000
izmir,karsiyaka,yali,3,1,130,24,1,35000
izmir,karsiyaka,bostanli,3,1,130,29,2,40000
izmir,odemis,ocakli,2,1,90,22,0,10000
izmir,buca,inkilap,3,1,135,5,1,26000
izmir,menemen,gazi_mustafa_kemal,1,1,55,5,2,15000
izmir,seferihisar,ataturk,2,1,240,20,0,25000
izmir,bayrakli,adalet,3,1,100,23,4,21000
izmir,bornova,kazimdirik,1,0,35,5,2,18000
izmir,cigli,atasehir,2,1,84,3,6,46000
izmir,bornova,erzene,2,1,100,28,2,16000
izmir,narlidere,narli,1,1,80,7,1,35000
izmir,cesme,ismet_inonu,1,1,65,18,1,35000
izmir,bornova,barbaros,3,1,120,30,5,25000
izmir,bayrakli,tepekule,3,1,95,11,0,15000
izmir,bornova,kazimdirik,1,1,60,0,5,30000
izmir,konak,kilic_reis,3,1,130,35,1,16000
izmir,buca,kurucesme,1,1,65,3,3,15000
izmir,bergama,gaziosmanpasa,1,1,60,3,2,15000
izmir,gaziemir,irmak,2,1,85,3,1,20000
izmir,cigli,balatcik,3,1,120,0,2,35000
izmir,karsiyaka,bostanli,2,1,100,40,6,32000
izmir,foca,cumhuriyet,4,1,150,3,0,55000
izmir,buca,kurucesme,1,1,55,15,0,12000
izmir,bayrakli,gumuspala,2,1,100,30,4,14000
izmir,karabaglar,calikusu,2,1,100,30,0,15000
izmir,cesme,sakarya,3,1,200,16,0,350000
izmir,kemalpasa,derekoy,1,1,58,40,0,18000
izmir,bornova,mevlana,1,1,70,5,3,21000
izmir,bornova,egridere,3,1,120,25,2,20000
izmir,konak,mithatpasa,3,1,120,35,2,21500
izmir,cigli,atasehir,2,1,75,0,1,40000
izmir,odemis,suleyman_demirel,3,1,160,15,6,11250
izmir,karabaglar,maliyeciler,2,1,120,12,4,30000
izmir,karsiyaka,bostanli,3,1,130,35,3,30000
izmir,bayrakli,bayrakli,2,1,105,30,4,19500
izmir,cesme,sifne,3,1,175,7,0,750000
izmir,dikili,cumhuriyet,3,1,300,30,0,100000
izmir,karabaglar,calikusu,3,1,170,15,1,30000
izmir,cigli,evka_2,3,1,125,20,3,17500
izmir,buca,goksu,3,1,115,7,3,21000
izmir,guzelbahce,mustafa_kemal_pasa,3,1,161,8,0,35500
izmir,buca,goksu,2,1,117,27,1,15000
izmir,cigli,balatcik,1,1,55,3,1,22000
izmir,bayrakli,yamanlar,3,1,120,35,0,25000
izmir,seferihisar,camikebir,4,1,200,10,3,29000
izmir,buca,kozagac,2,1,55,10,5,23000
izmir,narlidere,ataturk,4,1,165,25,7,30000
izmir,bayrakli,tepekule,2,1,91,29,2,15000
izmir,torbali,fevzi_cakmak,2,1,105,6,2,19000
izmir,cesme,ismet_inonu,3,2,180,20,0,500000
izmir,bornova,ataturk,2,1,110,8,2,28000
izmir,bornova,inonu,3,1,120,22,1,21000
izmir,cigli,kucuk_cigli,3,1,125,1,1,22000
izmir,cigli,koyici,2,1,90,55,2,13000
izmir,konak,alsancak,3,1,120,30,3,23500
izmir,karsiyaka,bahriye_ucok,3,1,140,30,6,25000
izmir,karsiyaka,ornekkoy,2,1,90,0,1,4350000
izmir,menemen,mermerli,2,1,120,20,2,16000
izmir,karsiyaka,aksoy,3,1,125,5,1,41000
izmir,cesme,alacati,3,1,135,11,0,250000
izmir,bornova,erzene,3,1,160,4,2,38000
izmir,menderes,gumuldur_fevzi_cakmak,1,1,30,30,1,20000
izmir,dikili,salimbey,1,1,75,16,2,22000
izmir,foca,mustafa_kemal_ataturk,1,1,50,3,6,45000
izmir,bornova,mevlana,1,0,45,7,3,18000
izmir,cigli,yeni_mahalle,2,1,110,18,1,21000
izmir,seferihisar,ataturk,2,1,80,5,1,15000
izmir,gaziemir,sevgi,2,1,96,29,3,28000
izmir,konak,lale,1,1,55,30,0,8000
izmir,karsiyaka,nergiz,2,1,90,5,3,40000
izmir,bornova,kizilay,3,1,130,20,3,20000
izmir,balcova,egitim,1,1,60,30,3,20000
izmir,bayrakli,bayrakli,3,1,95,27,4,21000
izmir,karsiyaka,yali,2,1,116,14,6,45000
izmir,karsiyaka,donanmaci,3,1,140,40,5,50000
izmir,bornova,kazimdirik,1,1,60,0,4,30000
izmir,cesme,alacati,4,1,400,9,0,60000
izmir,menemen,85_yil_cumhuriyet,1,1,70,6,1,14000
izmir,buca,adatepe,1,1,45,2,2,14000
izmir,cigli,balatcik,2,1,100,25,3,18000
izmir,konak,piri_reis,2,1,150,35,7,30000
izmir,karsiyaka,bahariye,2,1,90,25,4,20000
izmir,balcova,onur,2,1,100,25,1,3650000
izmir,buca,efeler,3,1,120,30,2,18000
izmir,konak,altintas,2,1,100,35,0,14000
izmir,bornova,kazimdirik,3,1,130,28,3,27000
izmir,karabaglar,basin_sitesi,3,1,130,19,3,35000
izmir,menemen,gazi_mustafa_kemal,1,1,50,1,2,16000
izmir,konak,akin_simav,2,1,75,30,3,25500
izmir,foca,kazim_dirik,2,1,90,3,0,25000
izmir,konak,yesiltepe,4,1,180,40,6,55000
izmir,balcova,fevzi_cakmak,2,1,125,35,5,24000
izmir,menemen,incirli_pinar,3,1,111,3,6,18000
izmir,karsiyaka,donanmaci,2,1,90,45,4,18000
izmir,karsiyaka,goncalar,2,1,70,19,3,17000
izmir,buca,adatepe,1,1,48,17,4,14000
izmir,cigli,balatcik,1,1,50,5,7,18000
izmir,buca,yenigun,3,1,140,16,2,26000
izmir,cesme,dalyan,2,1,80,10,1,300000
izmir,buca,ataturk,1,1,55,5,2,17500
izmir,menemen,tulbentli,2,1,122,30,3,12000
izmir,dikili,candarli,2,1,100,1,0,45000
izmir,balcova,egitim,3,1,110,7,3,28000
izmir,cesme,ovacik,1,1,45,1,0,24000
izmir,bayrakli,r_sevket_ince,1,1,70,5,7,16500
izmir,cesme,ciftlik,3,1,110,20,0,360000
izmir,konak,goztepe,4,1,190,30,1,90000
izmir,kemalpasa,sogukpinar,3,1,115,5,3,21000
izmir,konak,kultur,3,1,140,35,3,60000
izmir,buca,ataturk,2,1,125,9,1,25000
izmir,buca,kozagac,2,1,110,20,1,18000
izmir,buca,camlikule,2,1,110,20,2,15000
izmir,menemen,ismet_inonu,3,1,140,7,1,25000
izmir,karsiyaka,bahariye,2,1,60,0,5,30000
izmir,balcova,koruturk,1,1,55,30,0,20000
izmir,karabaglar,refet_bele,2,1,90,30,3,13000
izmir,torbali,alpkent,3,1,160,18,4,15000
izmir,seferihisar,camikebir,2,1,100,0,3,21250
izmir,karsiyaka,bostanli,2,1,150,27,4,38000
izmir,menderes,kemalpasa,2,1,80,15,1,18000
izmir,karabaglar,arap_hasan,2,1,110,35,4,23500
izmir,dikili,gazipasa,3,1,120,15,7,21000
izmir,cesme,alacati,3,1,250,5,0,1000000
izmir,bornova,inonu,2,1,120,16,2,25000
izmir,bayrakli,r_sevket_ince,2,1,100,0,2,32000
izmir,buca,gaziler,1,1,49,1,3,17000
izmir,karabaglar,refet_bele,3,1,125,16,2,19000
izmir,konak,mehmet_ali_akman,2,1,80,39,3,27000
izmir,bayrakli,adalet,3,1,95,24,2,19000
izmir,cesme,ardic,1,1,70,30,2,400000
izmir,karsiyaka,bahriye_ucok,3,1,120,31,2,27500
izmir,karsiyaka,bahriye_ucok,3,1,145,26,1,41000
izmir,karabaglar,gulyaka,2,1,95,3,-1,15000
izmir,cesme,dalyan,2,1,110,25,0,320000
izmir,buca,kurucesme,1,1,50,5,3,14500
izmir,bornova,kazimdirik,2,1,75,35,2,22000
izmir,bergama,ataturk,2,1,90,5,0,18000
izmir,torbali,inonu,3,1,130,15,1,15000
izmir,cesme,cumhuriyet,2,1,80,4,3,75000
izmir,seferihisar,camikebir,2,1,90,1,3,30000
izmir,odemis,hurriyet,3,1,150,5,6,15000
izmir,bornova,kazimdirik,1,0,45,9,2,18500
izmir,foca,kazim_dirik,2,1,90,3,0,29000
izmir,konak,yesiltepe,3,1,190,40,6,76000
izmir,odemis,inonu,4,1,250,20,4,15000
izmir,balcova,koruturk,6,2,480,15,9,85000
izmir,karsiyaka,semikler,3,1,125,20,3,25000
izmir,karabaglar,gunaltay,3,1,140,26,2,17500
izmir,konak,mehmet_ali_akman,3,1,160,35,2,37500
izmir,buca,yenigun,2,1,60,10,7,12500
izmir,bornova,rafet_pasa,3,1,140,30,3,19000
izmir,konak,kultur,3,1,170,36,1,40000
izmir,menderes,cuneytbey,2,1,100,5,1,28000
izmir,konak,cankaya,2,1,90,45,-2,19000
izmir,buca,adatepe,2,1,90,10,3,20000
izmir,menemen,9_eylul,1,1,55,0,3,16000
izmir,balcova,egitim,1,1,24,35,0,14000
izmir,buca,goksu,2,1,90,25,1,10000
izmir,karsiyaka,yali,2,1,115,15,3,30000
izmir,konak,cankaya,3,1,115,40,3,22000
izmir,seferihisar,turabiye,2,1,85,4,3,16500
izmir,balcova,onur,2,1,100,26,1,20000
izmir,bayrakli,mansuroglu,3,1,107,41,1,19000
izmir,cesme,alacati,4,1,250,11,0,900000
izmir,narlidere,ilica,3,1,115,30,3,28000
izmir,gaziemir,dokuz_eylul,2,1,115,26,3,16000
izmir,torbali,muratbey,2,1,120,0,1,20000
izmir,balcova,koruturk,4,2,270,25,3,50000
izmir,gaziemir,dokuz_eylul,1,1,60,7,2,28000
izmir,buca,guven,3,1,150,20,1,30000
izmir,bornova,kazimdirik,2,1,90,29,3,30000
izmir,cesme,sifne,3,1,200,6,0,750000
izmir,karabaglar,ugur_mumcu,2,1,85,38,0,12000
izmir,bayrakli,tepekule,3,1,110,25,0,12000
izmir,cesme,altinyunus,4,1,500,26,0,150000
izmir,cesme,alacati,4,1,220,5,0,1500000
izmir,karsiyaka,inonu,3,1,110,13,6,45000
izmir,bayrakli,adalet,1,1,60,25,2,15000
izmir,buca,kurucesme,2,1,90,7,3,20000
izmir,konak,halkapinar,1,1,66,1,21,43000
izmir,karsiyaka,cumhuriyet,2,1,90,20,0,11500
izmir,karsiyaka,demirkopru,2,1,89,10,2,30000
izmir,buca,yenigun,2,1,115,30,6,12500
izmir,konak,cimentepe,3,1,135,18,3,18000
izmir,buca,kozagac,2,1,55,3,3,16750
izmir,kiraz,cumhuriyet,4,1,120,20,4,9000
izmir,karabaglar,vatan,3,1,130,23,0,21000
izmir,cigli,evka_6,2,1,86,25,7,15000
izmir,cesme,sakarya,4,1,250,15,0,450000
izmir,gaziemir,sevgi,3,1,120,28,3,35000
izmir,karabaglar,basin_sitesi,2,1,100,40,4,20500
izmir,konak,mehmet_ali_akman,2,1,110,40,3,28000
izmir,torbali,ayrancilar,3,1,135,16,3,17000
izmir,buca,inkilap,3,1,150,18,4,25000
izmir,karsiyaka,ornekkoy,3,1,88,0,2,25000
izmir,konak,barbaros,3,1,110,35,6,20000
izmir,odemis,bengisu,2,1,125,15,4,17500
izmir,foca,ataturk,3,1,200,2,0,450000
izmir,buca,adatepe,1,1,50,6,3,13500
izmir,bornova,evka_4,2,1,77,27,7,17000
izmir,buca,baris,2,1,95,30,2,16000
izmir,odemis,inonu,2,1,105,27,4,13000
izmir,torbali,inonu,2,1,95,0,1,16000
izmir,aliaga,ataturk,3,1,130,30,3,23000
izmir,cigli,yeni_mahalle,2,0,123,5,7,45000
izmir,cigli,ugur_mumcu,1,1,50,4,1,16500
izmir,buca,ataturk,2,1,110,15,4,17000
izmir,menemen,kemal_ataturk,3,1,145,0,4,30000
izmir,bornova,evka_3,3,1,120,24,4,30000
izmir,buca,kurucesme,2,1,110,10,2,25500
izmir,konak,guzelyali,3,1,125,35,4,25000
izmir,seferihisar,colak_ibrahim_bey,1,1,60,15,0,22000
izmir,konak,goztepe,3,1,110,48,3,20000
izmir,konak,zafertepe,1,1,50,0,1,15000
izmir,balcova,teleferik,2,1,105,30,3,20000
izmir,cesme,yali,3,1,200,0,0,900000
izmir,bornova,kazimdirik,3,1,130,28,2,35000
izmir,kemalpasa,halilbeyli,4,1,201,40,0,15000
izmir,buca,menderes,3,1,140,15,3,28000
izmir,bayrakli,tepekule,2,1,85,25,2,13500
izmir,menemen,kazimpasa,3,1,130,20,2,16000
izmir,bayrakli,tepekule,3,1,150,20,3,14000
izmir,menemen,kazimpasa,1,1,50,0,1,15000
izmir,aliaga,kazim_dirik,2,1,72,14,3,18000
izmir,cigli,egekent,3,1,122,30,5,15000
izmir,karsiyaka,alaybey,2,1,90,38,3,30000
izmir,cigli,atasehir,1,1,50,0,7,32000
izmir,menemen,istiklal,3,1,146,1,3,35000
izmir,buca,adatepe,1,1,55,4,1,15000
izmir,bornova,ergene,3,1,90,26,2,25000
izmir,cigli,ugur_mumcu,1,1,59,10,8,17250
izmir,karsiyaka,bahcelievler,2,1,70,35,-1,18000
izmir,balcova,koruturk,1,1,50,0,2,30000
izmir,buca,vali_rahmi_bey,3,1,130,24,3,23000
izmir,karsiyaka,aksoy,2,1,85,31,5,30000
izmir,menemen,mermerli,2,1,100,30,4,11500
izmir,buca,ataturk,1,1,60,4,1,13500
izmir,konak,cinarli,2,1,168,4,11,80000
izmir,konak,mimar_sinan,3,1,140,35,5,60000
izmir,karsiyaka,tuna,2,1,90,31,3,16500
izmir,cigli,evka_5,2,1,98,11,3,20000
izmir,buca,ataturk,1,1,50,5,3,13000
izmir,cesme,alacati,4,1,220,5,0,1500000
izmir,balcova,egitim,3,1,160,40,3,47000
izmir,cesme,alacati,4,1,400,7,0,950000
izmir,odemis,uc_eylul,2,1,70,0,2,14500
izmir,buca,yildiz,1,1,50,6,3,17000
izmir,cigli,balatcik,1,1,45,5,2,20000
izmir,konak,atilla,2,1,90,0,2,27000
izmir,urla,zeytinler,2,1,110,1,0,30000
izmir,konak,alsancak,2,1,120,31,4,23000
izmir,seferihisar,turabiye,2,1,90,1,4,18000
izmir,foca,ismetpasa,3,1,125,26,0,450000
izmir,cigli,esentepe,2,1,85,5,-1,17500
izmir,bayrakli,tepekule,2,1,80,25,1,12000
izmir,buca,buca_koop,3,1,125,26,6,20000
izmir,karabaglar,reis,3,1,125,35,4,22000
izmir,bornova,kazimdirik,1,1,50,0,1,30000
izmir,gaziemir,atifbey,3,1,130,23,3,30000
izmir,odemis,suleyman_demirel,2,1,135,2,0,16500
izmir,cigli,yeni_mahalle,2,1,100,10,1,25000
izmir,bayrakli,tepekule,2,1,95,21,2,21500
izmir,buca,ataturk,1,1,56,5,6,15000
izmir,balcova,cetin_emec,2,1,85,27,2,26000
izmir,konak,alsancak,2,1,100,30,3,27000
izmir,karsiyaka,mavisehir,3,0,160,28,2,45000
izmir,karabaglar,ugur_mumcu,3,1,100,8,0,15000
izmir,buca,adatepe,2,1,80,5,0,15000
izmir,karabaglar,reis,2,1,90,30,7,16000
izmir,odemis,ataturk,2,1,110,3,2,18000
izmir,menderes,cakaltepe,1,1,170,5,0,15000
izmir,karsiyaka,nergiz,1,1,45,30,0,20000
izmir,cigli,ugur_mumcu,1,0,55,6,12,15000
izmir,cigli,ahmet_efendi,1,0,54,3,2,15000
izmir,balcova,teleferik,2,1,101,8,2,35000
izmir,foca,ismetpasa,4,1,130,26,0,35000
izmir,karabaglar,arap_hasan,3,1,115,46,3,25000
izmir,urla,icmeler,6,1,350,12,0,150000
izmir,buca,adatepe,1,1,50,4,3,13000
izmir,foca,mustafa_kemal_ataturk,1,1,50,10,0,19000
izmir,konak,kilic_reis,3,1,120,35,1,20000
izmir,buca,kurucesme,1,1,55,1,2,20000
izmir,karsiyaka,bahariye,3,1,110,30,3,22000
izmir,urla,torasan,3,1,95,1,1,29000
izmir,odemis,inonu,2,1,90,24,2,12000
izmir,karsiyaka,cumhuriyet,3,1,105,8,3,28000
izmir,balcova,egitim,2,1,100,30,1,23000
izmir,buca,baris,3,1,110,20,1,27000
izmir,karabaglar,basin_sitesi,3,1,180,30,1,30000
izmir,konak,kultur,2,1,120,31,7,45000
izmir,konak,murat,2,1,120,20,4,10000
izmir,buca,kurucesme,2,1,75,4,-1,13000
izmir,bayrakli,mansuroglu,3,1,140,34,5,40000
izmir,konak,mimar_sinan,3,1,100,30,8,30000
izmir,karsiyaka,cumhuriyet,2,1,100,26,3,13000
izmir,karsiyaka,ornekkoy,2,1,57,0,1,20000
izmir,karsiyaka,bostanli,3,1,140,30,3,32000
izmir,bornova,ergene,3,1,150,15,2,30000
izmir,buca,vali_rahmi_bey,3,1,150,20,4,30000
izmir,cesme,reisdere,2,1,100,6,2,25000
izmir,foca,ismetpasa,2,1,85,20,6,35000
izmir,odemis,anafartalar,3,1,130,17,6,13500
izmir,bornova,kizilay,3,1,140,20,6,30000
izmir,cigli,ugur_mumcu,3,1,120,32,2,18000
izmir,odemis,inonu,1,1,75,15,7,12000
izmir,karabaglar,poligon,2,1,80,31,1,23000
izmir,cesme,alacati,3,1,525,13,0,1000000
izmir,konak,cankaya,1,1,60,8,3,35000
izmir,torbali,pancar,4,1,180,10,3,18000
izmir,buca,yesilbaglar,3,1,119,13,1,19000
izmir,buca,yesilbaglar,2,1,105,23,5,14000
izmir,karsiyaka,goncalar,3,1,125,20,1,35000
izmir,buca,kurucesme,1,1,55,3,2,16000
izmir,odemis,anafartalar,3,1,170,25,4,15000
izmir,balcova,fevzi_cakmak,3,1,115,30,2,22000
izmir,balcova,onur,2,1,90,35,3,22000
izmir,bayrakli,adalet,2,1,80,30,0,9000
izmir,bornova,erzene,3,1,170,45,4,40000
izmir,cesme,ilica,2,1,100,2,1,420000
izmir,konak,zeytinlik,3,1,120,30,1,20000
izmir,menemen,istiklal,3,1,125,20,9,20000
izmir,buca,guven,2,1,90,31,3,20000
izmir,buca,inkilap,2,1,90,5,3,25000
izmir,konak,alsancak,2,1,95,35,1,25000
izmir,cesme,alacati,3,1,120,22,0,350000
izmir,buca,camlipinar,2,25,80,2,6,12000
izmir,karsiyaka,ornekkoy,1,1,49,0,1,17000
izmir,balcova,koruturk,2,1,100,31,2,25000
izmir,buca,firat,3,1,135,20,3,15000
izmir,karsiyaka,semikler,1,1,50,0,1,19500
izmir,karabaglar,sehitler,3,0,120,32,2,19000
izmir,karabaglar,basin_sitesi,3,1,115,35,0,21000
izmir,konak,altintas,2,1,90,30,2,20000
izmir,menemen,29_ekim,1,1,65,0,2,22000
izmir,karabaglar,vatan,3,1,120,10,3,23500
izmir,foca,ataturk,2,1,70,35,2,28000
izmir,buca,adatepe,2,1,70,4,6,25000
izmir,balcova,egitim,1,0,45,31,3,11000
izmir,gaziemir,atifbey,3,1,140,16,3,30000
